Id,OppPerceel,OppBG,Opp1e,Opp2e,OppKelder,OppGarage,OppOprit,OppTerras,OppBaksteen,Slaapkamers,OpenHaard,Bouwjaar,Verbouwjaar,VerkoopJaar,VerkoopMaand,Kwaliteit,Conditie,VerkoopOmst,VerkoopPrijs
1095,5868,936,936,0,936,308,74,0,0,2,0,1956,2000,2010,5,5,7,Normaal,129000
1096,9317,1314,1314,0,1314,440,78,0,0,3,1,2006,2006,2007,3,6,5,Normaal,176432
1097,6882,1355,773,582,684,0,60,136,0,3,0,1914,2006,2007,3,6,7,Normaal,127000
1098,3696,1088,1088,0,1074,461,NA,0,0,2,0,1986,1986,2007,10,8,5,Normaal,170000
1099,6000,1324,757,567,672,240,50,0,0,3,0,1936,1950,2009,7,4,6,Normaal,128000
1100,11880,1601,1601,0,1271,478,82,0,206,3,1,1978,1978,2009,4,7,5,Abnormaal,157000
1101,8400,438,438,0,290,246,60,0,0,1,0,1920,1950,2009,1,2,5,Normaal,60000
1102,9758,950,950,0,950,280,61,0,0,3,0,1971,1971,2007,7,5,5,Normaal,119500
1103,7000,1134,1134,0,1010,254,70,0,45,2,0,1960,2002,2007,4,5,7,Familie,135000
1104,8910,1194,1194,0,655,539,79,0,0,3,1,1959,1959,2006,7,6,6,Normaal,159500
1105,2016,1302,630,672,630,440,24,0,304,3,0,1970,1970,2007,4,5,5,Normaal,106000
1106,12256,2622,1500,1122,1463,712,98,186,362,3,2,1994,1995,2010,4,8,5,Normaal,325000
1107,10357,1442,1442,0,910,719,114,0,0,3,1,1990,1991,2007,5,7,5,Normaal,179900
1108,23257,2021,887,1134,868,422,168,0,0,3,1,2006,2006,2006,9,7,5,NietAf,274725
1109,8063,1690,948,742,924,463,NA,100,0,3,1,2000,2000,2007,11,6,5,Abnormaal,181000
1110,11362,1836,1836,0,1836,862,107,125,42,3,1,2004,2005,2009,3,8,5,Normaal,280000
1111,8000,1658,773,885,773,431,NA,224,0,3,1,1995,1996,2008,6,6,5,Normaal,188000
1112,10480,1964,1098,866,803,483,80,0,660,4,1,1976,1976,2008,9,7,6,Normaal,205000
1113,7100,816,816,0,816,308,73,0,0,2,0,1957,1957,2006,7,5,7,Normaal,129900
1114,8923,1008,1008,0,1008,240,66,0,0,2,0,1953,2006,2007,5,5,7,Normaal,134500
1115,5400,833,833,0,833,326,90,0,0,2,0,1954,2000,2006,8,5,7,Normaal,117000
1116,12085,1734,1734,0,1734,928,93,0,328,3,1,2007,2007,2007,11,8,5,NietAf,318000
1117,7750,1419,779,640,408,527,NA,120,0,3,1,2002,2002,2009,3,8,5,Normaal,184100
1118,9764,894,894,0,894,450,57,0,0,3,0,1967,2003,2008,5,5,7,Normaal,130000
1119,13825,1601,1021,580,533,300,85,280,0,3,0,1958,1987,2008,12,5,6,Normaal,140000
1120,7560,1040,1040,0,1040,286,70,140,0,3,0,1959,1959,2006,7,5,5,Normaal,133700
1121,8263,1012,1012,0,1012,308,59,0,0,2,1,1920,1950,2007,5,6,5,Normaal,118400
1122,10084,1552,1552,0,1552,782,84,144,196,3,0,2005,2006,2006,7,7,5,NietAf,212900
1123,8926,960,960,0,672,288,NA,64,0,3,0,1956,1956,2009,10,4,3,Abnormaal,112000
1124,9405,698,698,0,698,0,50,0,0,2,0,1947,2008,2009,6,5,9,Normaal,118000
1125,9125,1482,812,670,384,392,NA,100,170,3,1,1992,1992,2007,7,7,5,Normaal,163900
1126,10434,1005,1005,0,1005,672,60,0,0,2,1,1955,1955,2009,11,4,5,Normaal,115000
1127,3684,1555,1555,0,1373,660,53,143,130,2,1,2007,2007,2009,6,7,5,Normaal,174000
1128,14572,1530,1530,0,1530,630,182,144,0,3,1,2004,2004,2007,11,7,5,Familie,259000
1129,11796,1959,847,1112,847,434,59,100,0,4,1,2004,2005,2007,7,7,5,Normaal,215000
1130,7200,936,936,0,936,672,60,49,180,2,0,1980,1980,2007,8,5,5,Normaal,140000
1131,7804,1981,1328,653,1122,576,65,431,0,4,2,1928,1950,2009,12,4,3,Normaal,135000
1132,10712,974,974,0,974,0,63,0,0,3,0,1991,1992,2007,9,5,5,Abnormaal,93500
1133,9900,2210,1178,1032,1008,205,90,0,0,5,0,1880,1950,2007,5,6,4,Normaal,117500
1134,9828,2020,1142,878,1128,466,80,0,0,3,1,1995,1995,2009,6,8,5,Normaal,239500
1135,8773,1600,916,684,916,460,57,100,0,3,1,1997,1997,2007,8,6,5,Normaal,169000
1136,6180,986,986,0,960,180,60,0,0,2,1,1926,1950,2007,5,6,5,Normaal,102000
1137,9600,1252,1032,220,1032,288,80,0,0,3,0,1950,1950,2008,4,6,5,Abnormaal,119000
1138,6342,1020,780,240,780,0,54,0,0,2,0,1875,1996,2010,5,5,8,Normaal,94000
1139,9819,1567,1567,0,1567,714,NA,264,0,2,2,1977,1977,2009,5,6,5,Normaal,196000
1140,8731,1167,1167,0,915,495,98,0,0,3,1,1920,1950,2007,5,5,5,Normaal,144000
1141,7350,952,952,0,952,840,60,0,0,2,0,1951,1951,2008,6,5,7,Abnormaal,139000
1142,10304,1868,1088,780,780,484,NA,448,44,4,1,1976,1976,2009,10,5,7,Normaal,197500
1143,9965,2828,1466,1362,1466,1052,77,125,340,4,1,2006,2007,2007,4,8,5,NietAf,424870
1144,9000,1006,1006,0,1006,0,NA,0,0,3,0,1959,1959,2008,7,5,3,Normaal,80000
1145,12180,924,672,252,672,280,60,0,0,2,0,1941,1950,2010,7,4,4,Normaal,80000
1146,6240,1576,1042,534,1042,225,52,0,0,3,1,1928,1950,2006,8,5,6,Familie,149000
1147,11200,1298,1298,0,1298,403,NA,165,85,3,1,1985,1985,2006,5,6,5,Normaal,180000
1148,12000,1564,860,704,704,234,75,0,0,3,1,1941,1950,2009,7,7,7,Normaal,174500
1149,5700,1111,572,539,572,288,NA,0,0,2,1,1926,1950,2008,8,7,7,Normaal,116900
1150,9000,1482,832,650,650,324,50,0,0,3,0,1920,1988,2009,7,7,9,Normaal,143000
1151,8280,932,932,0,932,306,57,0,0,2,1,1950,1950,2007,11,6,5,Normaal,124000
1152,17755,1466,1466,0,1466,528,134,0,132,3,2,1959,1959,2006,11,5,4,Normaal,149900
1153,14115,1811,1811,0,1073,470,90,0,0,2,1,1956,2004,2006,7,6,7,Abnormaal,230000
1154,5890,816,816,0,816,432,NA,0,0,2,0,1930,2007,2008,6,6,8,Normaal,120500
1155,13700,1820,902,918,864,492,NA,60,288,4,2,1965,1988,2008,5,7,6,Normaal,201800
1156,10768,1437,1437,0,1437,528,90,0,0,3,1,1976,2004,2007,7,5,8,Normaal,218000
1157,9350,1265,1265,0,1219,502,85,0,0,3,1,1965,1999,2008,10,5,8,Normaal,179900
1158,5001,1314,1314,0,1314,626,34,172,166,2,1,2007,2008,2009,7,7,5,Normaal,230000
1159,11932,1580,1580,0,1580,830,92,0,186,3,0,2007,2008,2008,6,8,5,NietAf,235128
1160,9120,1876,943,933,901,540,76,0,270,4,1,1974,1974,2008,7,6,6,Normaal,185000
1161,2280,1456,855,601,855,440,24,26,0,3,1,1978,1978,2010,7,6,5,Normaal,146000
1162,14778,1640,1640,0,1296,924,NA,108,72,3,1,1954,2006,2008,11,6,7,Normaal,224000
1163,8724,894,894,0,894,450,109,0,0,3,1,1968,1968,2007,5,5,5,Normaal,129000
1164,12900,1258,1258,0,1198,400,60,120,0,0,0,1969,1969,2008,1,4,4,Allocatie,108959
1165,16157,1432,1432,0,1360,588,NA,168,0,2,1,1978,1978,2007,6,5,7,Normaal,194000
1166,9541,1502,1502,0,1502,644,79,0,268,3,0,2009,2009,2009,9,7,5,NietAf,233170
1167,10475,1694,1694,0,1694,776,64,160,72,3,0,2008,2008,2010,2,8,5,Normaal,245350
1168,10852,1671,959,712,959,472,58,0,0,3,1,2000,2000,2006,2,6,5,Normaal,173000
1169,13728,2108,1236,872,1127,540,120,0,0,4,2,1935,1986,2008,7,6,7,Normaal,235000
1170,35760,3627,1831,1796,1930,807,118,361,1378,4,1,1995,1996,2006,7,10,5,Normaal,625000
1171,9880,1118,1118,0,1096,358,76,203,0,3,1,1977,1977,2008,7,6,6,Normaal,171000
1172,9120,1261,1261,0,1261,433,76,0,0,3,1,1958,1958,2008,11,6,6,Normaal,163000
1173,4017,1250,625,625,625,625,35,0,0,2,0,2006,2007,2008,3,7,5,Normaal,171900
1174,18030,3086,1636,971,1598,0,138,122,0,3,1,1946,1994,2007,3,5,6,Normaal,200500
1175,16560,2345,1170,1175,952,360,80,0,0,4,1,1932,1950,2006,7,6,8,Normaal,239000
1176,10678,2872,2129,743,1683,541,85,0,337,4,1,1992,2000,2007,4,8,5,Normaal,285000
1177,6951,923,923,0,876,264,37,362,0,3,0,1984,1985,2008,10,5,5,Normaal,119500
1178,3950,1224,818,406,818,210,NA,0,0,3,0,1926,2004,2009,12,6,8,Normaal,115000
1179,7681,1343,820,523,731,186,54,192,0,3,1,1921,1950,2009,7,5,6,Normaal,154900
1180,8335,1124,1124,0,0,0,77,0,0,3,1,1954,1954,2006,4,5,5,Normaal,93000
1181,11170,2514,1298,1216,1216,693,NA,0,0,4,0,1990,1991,2006,4,7,5,Normaal,250000
1182,5587,1652,1652,0,1600,482,64,162,186,2,1,2008,2008,2008,11,8,5,NietAf,392500
1183,15623,4476,2411,2065,2396,813,160,171,0,4,2,1996,1996,2007,7,10,5,Abnormaal,745000
1184,10800,1130,1130,0,1120,720,60,229,0,2,1,1920,1950,2006,6,5,6,Normaal,120000
1185,35133,1572,1572,0,1572,995,50,0,226,3,2,1963,1963,2007,5,5,4,Normaal,186700
1186,9738,1221,949,272,784,392,60,0,0,4,0,1924,1950,2006,3,5,7,Normaal,104900
1187,10615,1699,1014,685,978,420,107,0,0,3,0,1900,1970,2009,8,3,5,Abnormaal,95000
1188,12461,1624,1624,0,1624,757,89,0,0,2,1,1994,1995,2006,7,8,5,Normaal,262000
1189,8935,1660,831,829,831,493,68,144,95,3,0,2002,2002,2009,7,7,5,Normaal,195000
1190,7500,1804,1028,776,994,442,60,140,0,3,1,1999,1999,2010,6,7,5,Normaal,189000
1191,32463,1622,1622,0,1249,1356,NA,439,149,3,1,1961,1975,2007,3,4,4,Normaal,168000
1192,2645,1441,764,677,776,492,24,206,456,2,0,1999,2000,2007,11,8,5,Normaal,174000
1193,9600,1472,842,630,702,250,60,0,0,3,0,1925,1994,2007,7,5,8,Normaal,125000
1194,4500,1224,1224,0,1224,402,NA,0,425,2,0,1999,1999,2009,6,6,5,Normaal,165000
1195,9364,1352,663,689,663,299,80,379,143,4,0,1969,1969,2010,3,6,7,Normaal,158000
1196,8029,1456,728,728,728,400,51,100,0,3,0,2005,2005,2008,7,6,5,Normaal,176000
1197,14054,1863,879,984,879,660,58,100,0,4,1,2006,2006,2006,11,7,5,NietAf,219210
1198,8850,1690,815,875,815,225,65,0,0,3,1,1916,1950,2006,7,7,6,Normaal,144000
1199,9100,1212,1212,0,1212,573,70,356,0,3,0,2001,2001,2009,6,7,5,Normaal,178000
1200,11235,1382,1382,0,1051,459,75,0,51,3,1,1963,1979,2006,10,4,5,Normaal,148000
1201,9353,864,864,0,864,280,71,0,0,3,0,1970,1970,2006,7,4,5,Abnormaal,116050
1202,10400,1779,866,913,866,546,80,198,0,3,0,1998,1998,2009,3,7,5,Normaal,197900
1203,6000,1348,884,464,884,216,50,0,0,3,1,1925,1997,2009,5,5,8,Normaal,117000
1204,9750,1630,1630,0,1630,451,75,74,171,3,1,2000,2001,2009,10,7,5,Normaal,213000
1205,10140,1074,1074,0,1056,495,78,0,0,3,0,1975,1975,2006,7,5,6,Normaal,153500
1206,14684,2196,2196,0,2158,701,90,84,234,3,1,1990,1991,2009,6,7,7,Normaal,271900
1207,8900,1056,1056,0,1056,384,NA,0,0,2,0,1966,1966,2006,11,4,4,Normaal,107000
1208,9135,1700,1700,0,1682,544,70,192,120,3,0,2003,2003,2006,5,6,5,Normaal,200000
1209,7763,1283,1283,0,931,506,70,0,0,3,0,1962,1980,2008,10,5,7,Normaal,140000
1210,10182,1660,1660,0,1660,500,85,322,420,3,1,2006,2006,2006,5,8,5,NietAf,290000
1211,11218,1845,1055,790,1055,462,70,635,0,3,1,1992,1992,2010,5,6,5,Normaal,189000
1212,12134,1752,1080,672,559,492,152,325,0,4,0,1988,2005,2010,6,8,7,Normaal,164000
1213,9340,672,672,0,672,234,50,0,0,2,0,1941,1950,2009,8,4,6,Normaal,113000
1214,10246,960,960,0,648,364,NA,88,0,0,0,1965,2001,2006,5,4,9,Normaal,145000
1215,10205,999,999,0,925,300,69,150,0,3,0,1962,1962,2006,5,5,5,Normaal,134500
1216,7094,894,894,0,894,384,99,0,0,3,0,1966,1966,2007,5,5,5,Normaal,125000
1217,8930,1902,1318,584,0,539,68,0,0,4,0,1978,1978,2010,4,6,5,Normaal,112000
1218,8640,1314,1314,0,1300,552,72,135,72,3,0,2009,2009,2009,9,8,5,NietAf,229456
1219,6240,912,672,240,0,0,52,0,0,2,0,1947,1950,2006,7,4,5,Normaal,80500
1220,1680,1218,672,546,672,0,21,201,236,3,0,1971,1971,2006,4,6,5,Abnormaal,91500
1221,7800,912,912,0,912,288,66,0,0,2,0,1964,1964,2006,11,5,5,Abnormaal,115000
1222,8250,1211,1211,0,952,322,55,0,0,3,1,1968,1968,2008,8,5,5,Normaal,134000
1223,10496,1846,1168,678,1040,315,78,0,320,3,1,1949,1950,2007,1,6,6,Normaal,143000
1224,10680,2136,2136,0,2136,528,89,0,44,4,0,1951,1951,2006,10,5,3,Normaal,137900
1225,15384,1490,788,702,788,388,60,100,0,3,1,2004,2005,2008,2,7,5,Normaal,184000
1226,10482,1138,1138,0,588,264,65,224,63,3,0,1958,1958,2007,6,6,8,Normaal,145000
1227,14598,1933,894,1039,894,668,86,100,74,4,1,2007,2007,2008,1,6,5,Normaal,214000
1228,8872,912,912,0,912,576,72,0,300,2,0,1965,2008,2008,12,5,8,Normaal,147000
1229,8769,1702,1702,0,1702,1052,65,0,766,1,1,2008,2008,2008,10,9,5,NietAf,367294
1230,7910,1507,1507,0,1075,404,70,0,0,4,0,1960,1960,2008,8,5,5,Normaal,127000
1231,18890,2620,1361,1259,1361,600,NA,155,1,4,1,1977,1977,2007,8,5,5,Normaal,190000
1232,7728,1190,1190,0,1106,540,70,0,120,3,0,1962,1962,2006,5,5,6,Normaal,132500
1233,9842,1224,1224,0,0,462,70,0,0,2,0,1962,1962,2007,3,4,5,Normaal,101800
1234,12160,1188,1188,0,1188,531,NA,0,180,3,0,1959,1959,2010,5,5,5,Abnormaal,142000
1235,8525,1964,1024,940,940,0,55,0,0,4,0,1911,1950,2008,11,5,6,Abnormaal,130000
1236,13132,1784,892,892,747,180,96,203,0,4,0,1914,1950,2006,7,5,5,Normaal,138887
1237,2628,1626,764,862,764,474,36,0,106,2,0,2003,2003,2010,6,7,5,Normaal,175500
1238,12393,1948,847,1101,847,434,41,100,0,4,1,2004,2005,2006,9,7,5,Normaal,195000
1239,13072,1141,1141,0,1141,484,63,0,0,3,0,2005,2005,2006,3,6,5,Abnormaal,142500
1240,9037,1484,1484,0,1476,472,64,120,32,2,1,2006,2006,2007,12,8,5,Normaal,265900
1241,8158,1768,884,884,884,543,65,0,252,3,0,2003,2003,2008,7,7,5,Normaal,224900
1242,9849,1689,1689,0,1689,954,83,0,0,3,0,2007,2007,2007,6,7,6,NietAf,248328
1243,10625,1173,1173,0,1053,528,85,0,81,3,2,1974,1974,2010,1,7,6,Familie,170000
1244,13891,2076,2076,0,2076,850,107,216,NA,2,1,2006,2006,2006,9,10,5,NietAf,465000
1245,11435,1517,792,725,792,400,NA,0,0,3,2,1929,1950,2006,6,8,7,Normaal,230000
1246,12090,1868,1140,728,585,477,78,268,74,3,1,1984,2003,2007,1,6,7,Abnormaal,178000
1247,8125,1553,756,797,756,615,65,0,0,3,0,2005,2006,2006,3,7,5,NietAf,186500
1248,12328,1034,1034,0,1012,888,NA,0,335,3,0,1976,1976,2010,5,6,5,Normaal,169900
1249,9600,2058,1134,924,735,396,60,0,0,3,1,1917,1950,2008,4,6,5,Normaal,129500
1250,7200,988,988,0,876,276,60,0,0,3,0,1950,1950,2007,5,5,7,Normaal,119000
1251,11160,2110,2110,0,2110,522,93,0,0,3,2,1968,1968,2010,4,7,5,Normaal,244000
1252,3136,1405,1405,0,1405,478,NA,148,163,2,1,2003,2003,2006,3,7,5,Normaal,171750
1253,9858,874,874,0,864,288,62,33,0,3,0,1968,1968,2009,11,5,6,Normaal,130000
1254,17542,2167,1516,651,1192,518,NA,220,0,3,2,1974,2003,2007,7,7,7,Normaal,294000
1255,6931,1656,760,896,746,397,60,178,92,3,1,2003,2004,2008,7,7,5,Normaal,165400
1256,6240,1367,959,408,884,560,52,0,0,3,1,1931,1950,2007,11,6,6,Normaal,127500
1257,14303,1987,1987,0,1986,691,91,262,554,2,1,1994,1994,2008,8,8,5,Normaal,301500
1258,4060,864,864,0,864,0,56,0,0,2,0,1922,1950,2009,7,5,8,Normaal,99900
1259,9587,1166,1166,0,856,400,59,212,182,2,0,2005,2005,2008,7,7,5,Normaal,190000
1260,9750,1054,1054,0,1054,460,65,180,0,3,0,1969,1969,2008,7,6,8,Normaal,151000
1261,24682,1675,892,783,841,502,NA,0,0,3,1,1999,1999,2009,6,6,5,Normaal,181000
1262,9600,1050,1050,0,1050,338,80,0,0,2,0,1956,1956,2009,6,5,6,Normaal,128900
1263,11250,1788,1104,684,1104,304,NA,120,0,5,2,1957,1989,2009,11,4,5,Normaal,161500
1264,13515,1824,1060,764,764,520,60,0,0,3,1,1919,1950,2007,7,6,6,Normaal,180500
1265,4060,1337,1337,0,1405,511,34,144,0,2,0,1998,1999,2008,8,6,5,Abnormaal,181000
1266,3735,1452,713,739,691,506,35,0,218,3,0,1999,1999,2006,3,7,5,Normaal,183900
1267,10120,1889,964,925,925,308,60,0,0,4,1,1910,1950,2007,1,7,4,Normaal,122000
1268,13214,2018,2018,0,2002,746,89,144,0,3,1,2008,2009,2010,5,9,5,Normaal,378500
1269,14100,3447,1968,1479,728,1014,NA,314,632,4,2,1935,1997,2008,5,8,9,Normaal,381000
1270,11344,1524,874,650,874,315,78,0,180,3,0,1958,1958,2007,7,5,5,Normaal,144000
1271,23595,1524,1332,192,1332,586,NA,268,0,0,1,1979,1979,2010,4,7,6,Normaal,260000
1272,9156,1489,1489,0,1489,462,NA,0,0,3,1,1968,1968,2009,8,6,7,Normaal,185750
1273,13526,935,935,0,935,288,NA,180,114,3,0,1965,1965,2006,11,5,6,Normaal,137000
1274,11512,1357,1357,0,1019,312,124,0,84,2,1,1959,2006,2008,5,6,7,Normaal,177000
1275,5362,1250,661,589,661,552,53,242,0,3,1,1910,2003,2007,11,5,6,Normaal,139000
1276,11345,1920,928,992,928,400,95,0,567,4,0,1948,1950,2007,7,5,5,Normaal,137000
1277,12936,1395,735,660,723,497,NA,294,0,3,1,1972,1972,2009,12,6,6,Normaal,162000
1278,17871,1724,1724,0,1680,480,NA,0,359,3,1,1967,1976,2009,6,6,5,Normaal,197900
1279,9473,2031,1128,903,1128,577,75,0,NA,3,1,2002,2002,2008,3,8,5,Normaal,237000
1280,7500,1128,698,430,698,528,60,30,0,2,0,1920,1950,2010,4,4,4,Abnormaal,68400
1281,9808,1573,1573,0,1573,544,67,0,110,3,0,2002,2002,2009,3,7,5,Normaal,227000
1282,8049,1339,1339,0,1309,484,50,0,54,2,1,1990,1990,2006,7,7,5,Normaal,180000
1283,8800,1040,1040,0,1040,484,61,0,0,3,0,1977,2008,2009,9,5,7,Normaal,150500
1284,9400,1824,912,912,912,0,94,128,0,4,0,1971,1971,2010,4,6,5,Normaal,139000
1285,9638,2447,1699,748,804,336,50,272,0,4,1,1919,1990,2010,3,6,7,Normaal,169000
1286,6000,1412,825,587,780,280,50,45,0,4,1,1939,1950,2009,5,6,6,Normaal,132500
1287,9790,1328,1328,0,1328,528,NA,0,451,3,2,1963,1963,2010,6,6,5,Normaal,143000
1288,36500,1582,1582,0,1624,390,NA,168,621,4,0,1964,1964,2006,6,5,5,Normaal,190000
1289,5664,1659,1659,0,1501,499,40,212,0,2,1,2000,2000,2009,10,8,5,Normaal,278000
1290,11065,1970,1120,850,1085,753,86,177,788,3,1,2006,2006,2006,10,8,5,NietAf,281000
1291,14112,1152,1152,0,1152,484,NA,227,86,3,1,1964,1964,2010,4,5,7,Normaal,180500
1292,1680,1302,630,672,630,264,21,185,268,3,0,1972,1972,2009,2,5,7,Normaal,119500
1293,6600,2372,1378,994,994,432,60,0,0,4,0,1892,1965,2009,12,5,4,Normaal,107500
1294,10140,1664,832,832,832,528,78,0,0,4,1,1976,1976,2006,3,7,5,Normaal,162900
1295,8172,864,864,0,864,572,60,0,0,2,0,1955,1990,2006,4,5,7,Normaal,115000
1296,8400,1052,1052,0,1052,288,70,356,168,3,0,1968,1968,2006,11,5,5,Normaal,138500
1297,8700,1128,1128,0,1120,525,80,192,148,3,0,1963,1963,2008,12,5,6,Normaal,155000
1298,3675,1072,1072,0,547,525,35,0,82,2,0,2005,2006,2006,6,6,5,NietAf,140000
1299,63887,5642,4692,950,6110,1418,313,214,796,3,3,2008,2008,2008,1,10,5,NietAf,160000
1300,7500,1246,1246,0,1246,305,75,218,0,3,0,1959,1994,2010,5,5,7,Normaal,154000
1301,10762,1983,1005,978,978,490,NA,0,344,3,1,1999,1999,2009,5,7,5,Normaal,225000
1302,7500,1494,753,741,771,213,NA,0,0,3,2,1942,1950,2009,11,6,7,Normaal,177500
1303,10120,2526,1203,1323,1165,844,92,309,391,4,1,1994,1994,2006,12,8,5,Normaal,290000
1304,8688,1616,1616,0,1616,834,73,208,228,3,0,2005,2005,2006,4,7,5,Normaal,232000
1305,3363,1708,976,732,976,380,32,0,117,3,0,2004,2004,2006,4,7,5,Normaal,130000
1306,13173,1652,1652,0,1652,840,108,404,300,2,2,2006,2007,2009,11,9,5,Normaal,325000
1307,6955,1368,1368,0,1368,474,48,132,94,2,1,2005,2006,2006,9,7,5,NietAf,202500
1308,8072,990,990,0,990,480,60,0,0,3,0,1994,1995,2009,5,5,5,Normaal,138000
1309,12000,1122,1122,0,924,528,100,0,0,2,0,1948,2005,2008,5,5,7,Normaal,147000
1310,7153,1294,1294,0,1278,496,NA,112,88,3,0,1991,1991,2008,6,6,5,Normaal,179200
1311,17500,1902,1902,0,1902,567,100,0,0,3,2,1959,2002,2010,5,7,8,Normaal,335000
1312,8814,1274,1274,0,1274,508,68,264,80,3,0,2005,2007,2007,1,7,5,NietAf,203000
1313,9572,2810,1453,1357,1453,750,NA,500,336,4,1,1990,1990,2007,6,8,5,Normaal,302000
1314,14774,2599,1422,1177,1393,779,108,668,165,4,1,1999,1999,2010,5,9,5,Normaal,333168
1315,8190,948,948,0,948,280,60,0,0,3,1,1954,1954,2007,10,4,6,Normaal,119000
1316,11075,2112,1092,1020,952,576,85,280,0,4,2,1969,1969,2008,6,6,5,Normaal,206900
1317,10226,1630,1630,0,1622,860,61,172,270,3,1,2008,2008,2009,1,8,5,Normaal,295493
1318,4230,1352,1352,0,1352,466,47,0,0,2,1,2006,2007,2007,4,7,5,NietAf,208900
1319,14781,1787,1787,0,1753,748,NA,198,178,3,1,2001,2002,2006,8,8,5,Normaal,275000
1320,10215,948,948,0,864,248,75,0,132,3,0,1954,1954,2007,2,4,5,Normaal,111000
1321,8400,1478,1478,0,1478,442,70,114,0,3,2,1957,1957,2009,6,6,3,Normaal,156500
1322,6627,720,720,0,0,287,NA,0,0,2,0,1949,1950,2008,7,3,6,Normaal,72500
1323,10186,1923,1061,862,750,564,107,240,0,3,1,1992,1992,2010,6,7,5,Normaal,190000
1324,5330,708,708,0,420,0,50,164,0,2,0,1940,1950,2009,12,4,7,Normaal,82500
1325,9986,1795,1795,0,1795,895,75,0,428,2,1,2006,2007,2007,2,8,5,NietAf,147000
1326,3636,796,796,0,796,0,40,0,0,2,0,1922,1950,2008,1,4,4,Normaal,55000
1327,4270,774,774,0,544,0,70,0,0,3,0,1931,2006,2007,5,3,6,Normaal,79000
1328,6600,816,816,0,816,264,60,0,0,3,1,1982,2008,2008,10,5,9,Normaal,130500
1329,10440,2792,1584,1208,1510,520,60,0,0,5,2,1920,1950,2008,6,6,7,Normaal,256000
1330,9084,1632,955,677,935,462,63,0,0,3,1,1998,1998,2006,6,7,5,Normaal,176500
1331,10000,1588,1588,0,1588,825,85,144,410,3,1,2006,2006,2007,12,8,5,Normaal,227000
1332,10780,954,954,0,911,576,55,0,0,3,0,1976,1976,2006,7,5,5,Normaal,132500
1333,8877,816,816,0,816,288,67,0,0,2,1,1938,1958,2009,5,4,6,Normaal,100000
1334,7200,1360,803,557,803,297,60,0,0,2,0,1938,1995,2006,7,5,6,Normaal,125500
1335,2368,1365,765,600,765,440,24,0,312,3,0,1970,1970,2009,5,5,6,Normaal,125000
1336,9650,1334,1334,0,1350,630,80,0,360,2,1,1977,1977,2009,4,6,5,Normaal,167900
1337,9246,1656,1656,0,1656,506,87,0,564,4,0,1973,1973,2008,11,5,5,Normaal,135000
1338,4118,693,693,0,693,0,153,0,0,2,0,1941,1950,2006,3,4,4,Normaal,52500
1339,13450,1861,920,941,916,492,95,146,0,3,0,2002,2002,2006,6,7,5,Normaal,200000
1340,9560,864,864,0,864,288,120,0,0,3,0,1972,1972,2006,6,5,7,Normaal,128500
1341,8294,872,872,0,858,480,70,0,0,3,0,1971,1971,2007,6,4,5,Normaal,123000
1342,13695,1114,1114,0,1114,576,66,0,0,3,0,2003,2004,2008,7,6,5,Normaal,155000
1343,9375,2169,1284,885,1284,647,NA,192,149,3,1,2002,2002,2007,8,8,5,Normaal,228500
1344,7558,1913,1172,741,896,342,57,0,0,3,1,1928,1950,2009,3,6,6,Normaal,177000
1345,11103,1456,728,728,728,440,85,0,0,3,1,2006,2006,2007,7,7,5,NietAf,155835
1346,6000,960,960,0,960,308,50,0,0,2,0,1920,1950,2007,7,4,4,Normaal,108500
1347,20781,2156,2156,0,1568,508,NA,0,0,3,1,1968,2003,2006,6,7,7,Normaal,262500
1348,15306,1776,1776,0,1732,712,93,0,100,3,1,2006,2007,2007,5,8,5,NietAf,283463
1349,16196,1494,1494,0,1482,514,NA,402,0,3,1,1998,1998,2007,8,7,5,Normaal,215000
1350,5250,2358,938,1215,684,0,50,0,0,4,0,1872,1987,2008,12,8,5,Normaal,122000
1351,11643,2634,1338,1296,1248,968,91,0,368,6,0,1969,1969,2009,8,5,5,Normaal,200000
1352,9247,1716,858,858,858,490,70,0,318,4,1,1962,1962,2008,3,6,6,Normaal,171000
1353,6000,1176,786,390,698,624,50,210,0,2,0,1937,2000,2009,7,6,9,Normaal,134900
1354,14720,3238,2053,1185,2033,666,56,283,579,4,1,1995,1996,2010,3,8,5,Normaal,410000
1355,10316,1865,992,873,992,839,NA,0,0,3,1,2000,2000,2008,6,7,5,Normaal,235000
1356,10192,1920,1222,698,570,487,102,0,143,4,1,1968,1992,2006,9,7,6,Normaal,170000
1357,9477,892,892,0,864,264,NA,0,65,3,0,1966,1966,2008,10,5,5,Normaal,110000
1358,12537,1078,1078,0,1078,500,NA,0,0,3,1,1971,2008,2010,4,5,6,Normaal,149900
1359,2117,1573,769,804,756,440,NA,0,216,3,0,2000,2000,2010,6,6,5,Normaal,177500
1360,16737,1980,1980,0,1980,770,129,194,66,3,1,2004,2005,2006,9,9,5,Normaal,315000
1361,9842,2601,990,1611,612,621,51,183,0,4,0,1921,1998,2008,5,5,6,Normaal,189000
1362,16158,1530,1530,0,1530,430,124,168,16,3,1,2005,2005,2009,6,7,5,Normaal,260000
1363,12513,1738,1281,457,715,368,NA,55,0,4,1,1920,2007,2009,6,4,4,Normaal,104900
1364,8499,1412,616,796,616,432,73,0,0,3,1,2006,2007,2007,3,6,5,NietAf,156932
